id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,18:31:38,1,1,1,0,0,0,0,-1,1,348,350
1,18:31:39,1,1,1,0,1,0,1,-1,1,348,350
2,18:31:40,1,2,2,0,1,0,1,-1,1,323,335
3,18:31:41,1,2,2,0,2,0,2,-1,1,323,335
4,18:31:42,1,2,2,0,2,0,2,-1,1,323,335
5,18:31:43,1,3,3,0,2,0,2,-1,1,323,323
6,18:31:44,1,3,3,0,2,0,2,-1,1,323,323
7,18:31:45,1,3,3,0,3,0,3,-1,1,323,323
8,18:31:46,1,4,4,0,3,0,3,-1,1,283,323
9,18:31:47,1,4,4,0,3,0,3,-1,1,283,323
10,18:31:48,1,4,4,0,3,0,3,-1,1,283,323
11,18:31:49,1,4,4,0,3,0,3,-1,1,283,294
12,18:31:50,1,4,4,0,3,0,3,-1,1,283,294
13,18:31:51,1,4,4,0,4,0,4,-1,1,283,294
14,18:31:52,1,5,5,0,4,0,4,-1,1,273,282
15,18:31:53,1,5,5,0,4,0,4,-1,1,273,282
16,18:31:54,1,6,6,0,3,0,3,-1,1,273,282
17,18:31:55,1,5,5,0,4,0,4,-1,1,273,220
18,18:31:56,1,6,6,0,4,0,4,-1,1,273,220
19,18:31:57,1,6,6,0,4,0,4,-1,1,273,220
20,18:31:58,1,5,5,0,4,0,4,-1,1,133,220
21,18:31:59,1,5,5,0,4,0,4,-1,1,133,220
22,18:32:00,1,5,5,0,3,0,3,-1,1,133,220
23,18:32:01,1,4,4,0,3,0,3,-1,1,133,200
24,18:32:02,1,4,4,0,3,0,3,-1,1,133,200
25,18:32:03,1,4,4,0,3,0,3,-1,1,133,200
26,18:32:04,1,4,4,0,3,0,3,-1,1,133,180
27,18:32:05,1,4,4,0,3,0,3,-1,1,133,180
28,18:32:06,1,4,4,0,2,0,2,-1,1,133,180
29,18:32:07,1,3,3,0,2,0,2,-1,1,98,168
30,18:32:08,1,2,2,0,2,0,2,-1,1,0,168
31,18:32:09,1,1,1,0,2,0,2,-1,1,0,168
32,18:32:10,1,1,1,0,1,0,1,-1,1,0,168
33,18:32:11,0,0,0,0,0,0,0,0,0,0,168
34,18:32:12,0,0,0,0,0,0,0,0,0,0,168
35,18:32:13,0,0,0,0,0,0,0,0,0,0,168
36,18:32:14,0,0,0,0,0,0,0,0,0,0,168
37,18:32:16,0,0,0,0,0,0,0,0,0,0,168
38,18:32:17,0,0,0,0,0,0,0,0,0,0,168
39,18:32:18,0,0,0,0,0,0,0,0,0,0,168
40,18:32:19,0,0,0,0,0,0,0,0,0,0,168
41,18:32:20,0,0,0,0,0,0,0,0,0,0,168
42,18:32:21,0,0,0,0,0,0,0,0,0,0,168
43,18:32:22,0,0,0,0,0,0,0,0,0,0,168
44,18:32:23,0,0,0,0,0,0,0,0,0,0,168
45,18:32:24,0,0,0,0,0,0,0,0,0,0,168
46,18:32:25,0,0,0,0,0,0,0,0,0,0,168
47,18:32:26,0,0,0,0,0,0,0,0,0,0,168
48,18:32:27,0,0,0,0,0,0,0,0,0,0,168
49,18:32:28,0,0,0,0,0,0,0,0,0,0,168
50,18:32:29,0,0,0,0,0,0,0,0,0,0,168
51,18:32:30,0,0,0,0,0,0,0,0,0,0,168
52,18:32:31,0,0,0,0,0,0,0,0,0,0,168
53,18:32:32,0,0,0,0,0,0,0,0,0,0,168
54,18:32:33,0,0,0,0,0,0,0,0,0,0,168
55,18:32:34,0,0,0,0,0,0,0,0,0,0,168
56,18:32:35,0,0,0,0,0,0,0,0,0,0,168
57,18:32:36,0,0,0,0,0,0,0,0,0,0,168
58,18:32:37,0,0,0,0,0,0,0,0,0,0,168
59,18:32:38,0,0,0,0,0,0,0,0,0,0,168
60,18:32:39,0,0,0,0,0,0,0,0,0,0,168
61,18:32:40,0,0,0,0,0,0,0,0,0,0,168
62,18:32:41,0,0,0,0,0,0,0,0,0,0,168
63,18:32:42,0,0,0,0,0,0,0,0,0,0,168
64,18:32:43,0,0,0,0,0,0,0,0,0,0,168
65,18:32:44,0,0,0,0,0,0,0,0,0,0,168
66,18:32:45,0,0,0,0,0,0,0,0,0,0,168
67,18:32:46,0,0,0,0,0,0,0,0,0,0,168
68,18:32:47,0,0,0,0,0,0,0,0,0,0,168
69,18:32:48,0,0,0,0,0,0,0,0,0,0,168
70,18:32:49,0,0,0,0,0,0,0,0,0,0,168
71,18:32:50,0,0,0,0,0,0,0,0,0,0,168
72,18:32:51,0,0,0,0,0,0,0,0,0,0,168
73,18:32:52,0,0,0,0,0,0,0,0,0,0,168
74,18:32:53,0,0,0,0,0,0,0,0,0,0,168
75,18:32:54,0,0,0,0,0,0,0,0,0,0,168
76,18:32:55,0,0,0,0,0,0,0,0,0,0,168
77,18:32:56,0,0,0,0,0,0,0,0,0,0,168
78,18:32:57,0,0,0,0,0,0,0,0,0,0,168
79,18:32:58,0,0,0,0,0,0,0,0,0,0,168
80,18:32:59,0,0,0,0,0,0,0,0,0,0,168
81,18:33:00,0,0,0,0,0,0,0,0,0,0,168
82,18:33:01,0,0,0,0,0,0,0,0,0,0,168
83,18:33:02,0,0,0,0,0,0,0,0,0,0,168
84,18:33:03,0,0,0,0,0,0,0,0,0,0,168
85,18:33:04,0,0,0,0,0,0,0,0,0,0,168
86,18:33:05,0,0,0,0,0,0,0,0,0,0,168
87,18:33:06,0,0,0,0,0,0,0,0,0,0,168
88,18:33:07,0,0,0,0,0,0,0,0,0,0,168
89,18:33:08,0,0,0,0,0,0,0,0,0,0,168
90,18:33:09,0,0,0,0,0,0,0,0,0,0,168
91,18:33:10,0,0,0,0,0,0,0,0,0,0,168
92,18:33:11,0,0,0,0,0,0,0,0,0,0,168
93,18:33:12,0,0,0,0,0,0,0,0,0,0,168
94,18:33:13,0,0,0,0,0,0,0,0,0,0,168
95,18:33:14,0,0,0,0,0,0,0,0,0,0,168
96,18:33:15,0,0,0,0,0,0,0,0,0,0,168
97,18:33:16,0,0,0,0,0,0,0,0,0,0,168
98,18:33:17,0,0,0,0,0,0,0,0,0,0,168
99,18:33:18,0,0,0,0,0,0,0,0,0,0,168
100,18:33:19,0,0,0,0,0,0,0,0,0,0,168
101,18:33:20,0,0,0,0,0,0,0,0,0,0,168
102,18:33:21,0,0,0,0,0,0,0,0,0,0,168
103,18:33:22,0,0,0,0,0,0,0,0,0,0,168
104,18:33:23,0,0,0,0,0,0,0,0,0,0,168
105,18:33:24,0,0,0,0,0,0,0,0,0,0,168
106,18:33:25,0,0,0,0,0,0,0,0,0,0,168
107,18:33:26,0,0,0,0,0,0,0,0,0,0,168
108,18:33:27,0,0,0,0,0,0,0,0,0,0,168
109,18:33:28,0,0,0,0,0,0,0,0,0,0,168
110,18:33:29,0,0,0,0,0,0,0,0,0,0,168
111,18:33:30,0,0,0,0,0,0,0,0,0,0,168
112,18:33:31,0,0,0,0,0,0,0,0,0,0,168
113,18:33:32,0,0,0,0,0,0,0,0,0,0,168
114,18:33:33,0,0,0,0,0,0,0,0,0,0,168
115,18:33:34,0,0,0,0,0,0,0,0,0,0,168
116,18:33:35,0,0,0,0,0,0,0,0,0,0,168
117,18:33:36,0,0,0,0,0,0,0,0,0,0,168
118,18:33:37,0,0,0,0,0,0,0,0,0,0,168
119,18:33:38,0,0,0,0,0,0,0,0,0,0,168
120,18:33:39,0,0,0,0,0,0,0,0,0,0,168
121,18:33:40,0,0,0,0,0,0,0,0,0,0,168
122,18:33:41,0,0,0,0,0,0,0,0,0,0,168
123,18:33:42,0,0,0,0,0,0,0,0,0,0,168
124,18:33:43,0,0,0,0,0,0,0,0,0,0,168
125,18:33:44,0,0,0,0,0,0,0,0,0,0,168
126,18:33:45,0,0,0,0,0,0,0,0,0,0,168
127,18:33:46,0,0,0,0,0,0,0,0,0,0,168
128,18:33:47,0,0,0,0,0,0,0,0,0,0,168
129,18:33:48,0,0,0,0,0,0,0,0,0,0,168
130,18:33:49,0,0,0,0,0,0,0,0,0,0,168
131,18:33:50,0,0,0,0,0,0,0,0,0,0,168
132,18:33:51,0,0,0,0,0,0,0,0,0,0,168
133,18:33:52,0,0,0,0,0,0,0,0,0,0,168
134,18:33:53,0,0,0,0,0,0,0,0,0,0,168
135,18:33:54,0,0,0,0,0,0,0,0,0,0,168
136,18:33:55,0,0,0,0,0,0,0,0,0,0,168
137,18:33:56,0,0,0,0,0,0,0,0,0,0,168
138,18:33:57,0,0,0,0,0,0,0,0,0,0,168
139,18:33:58,0,0,0,0,0,0,0,0,0,0,168
140,18:33:59,0,0,0,0,0,0,0,0,0,0,168
141,18:34:00,0,0,0,0,0,0,0,0,0,0,168
142,18:34:01,0,0,0,0,0,0,0,0,0,0,168
143,18:34:02,0,0,0,0,0,0,0,0,0,0,168
144,18:34:03,0,0,0,0,0,0,0,0,0,0,168
145,18:34:04,0,0,0,0,0,0,0,0,0,0,168
146,18:34:05,0,0,0,0,0,0,0,0,0,0,168
147,18:34:06,0,0,0,0,0,0,0,0,0,0,168
148,18:34:07,0,0,0,0,0,0,0,0,0,0,168
149,18:34:08,0,0,0,0,0,0,0,0,0,0,168
150,18:34:09,0,0,0,0,0,0,0,0,0,0,168
151,18:34:10,0,0,0,0,0,0,0,0,0,0,168
152,18:34:11,0,0,0,0,0,0,0,0,0,0,168
153,18:34:12,0,0,0,0,0,0,0,0,0,0,168
154,18:34:13,0,0,0,0,0,0,0,0,0,0,168
155,18:34:14,0,0,0,0,0,0,0,0,0,0,168
156,18:34:15,0,0,0,0,0,0,0,0,0,0,168
157,18:34:16,0,0,0,0,0,0,0,0,0,0,168
158,18:34:17,0,0,0,0,0,0,0,0,0,0,168
159,18:34:18,0,0,0,0,0,0,0,0,0,0,168
160,18:34:19,0,0,0,0,0,0,0,0,0,0,168
161,18:34:20,0,0,0,0,0,0,0,0,0,0,168
162,18:34:21,0,0,0,0,0,0,0,0,0,0,168
163,18:34:22,0,0,0,0,0,0,0,0,0,0,168
164,18:34:23,0,0,0,0,0,0,0,0,0,0,168
165,18:34:24,0,0,0,0,0,0,0,0,0,0,168
166,18:34:25,0,0,0,0,0,0,0,0,0,0,168
167,18:34:26,0,0,0,0,0,0,0,0,0,0,168
168,18:34:27,0,0,0,0,0,0,0,0,0,0,168
169,18:34:28,0,0,0,0,0,0,0,0,0,0,168
170,18:34:29,0,0,0,0,0,0,0,0,0,0,168
171,18:34:30,0,0,0,0,0,0,0,0,0,0,168
172,18:34:31,0,0,0,0,0,0,0,0,0,0,168
173,18:34:32,0,0,0,0,0,0,0,0,0,0,168
174,18:34:33,0,0,0,0,0,0,0,0,0,0,168
175,18:34:34,0,0,0,0,0,0,0,0,0,0,168
176,18:34:35,0,0,0,0,0,0,0,0,0,0,168
177,18:34:36,0,0,0,0,0,0,0,0,0,0,168
178,18:34:37,0,0,0,0,0,0,0,0,0,0,168
179,18:34:38,0,0,0,0,0,0,0,0,0,0,168
180,18:34:39,0,0,0,0,0,0,0,0,0,0,168
181,18:34:40,0,0,0,0,0,0,0,0,0,0,168
182,18:34:41,0,0,0,0,0,0,0,0,0,0,168
183,18:34:42,0,0,0,0,0,0,0,0,0,0,168
184,18:34:43,0,0,0,0,0,0,0,0,0,0,168
185,18:34:44,0,0,0,0,0,0,0,0,0,0,168
186,18:34:45,0,0,0,0,0,0,0,0,0,0,168
187,18:34:46,0,0,0,0,0,0,0,0,0,0,168
188,18:34:47,0,0,0,0,0,0,0,0,0,0,168
189,18:34:48,0,0,0,0,0,0,0,0,0,0,168
190,18:34:49,0,0,0,0,0,0,0,0,0,0,168
191,18:34:50,0,0,0,0,0,0,0,0,0,0,168
192,18:34:51,0,0,0,0,0,0,0,0,0,0,168
193,18:34:52,0,0,0,0,0,0,0,0,0,0,168
194,18:34:53,0,0,0,0,0,0,0,0,0,0,168
195,18:34:54,0,0,0,0,0,0,0,0,0,0,168
196,18:34:55,0,0,0,0,0,0,0,0,0,0,168
197,18:34:56,0,0,0,0,0,0,0,0,0,0,168
198,18:34:57,0,0,0,0,0,0,0,0,0,0,168
199,18:34:58,0,0,0,0,0,0,0,0,0,0,168
200,18:34:59,0,0,0,0,0,0,0,0,0,0,168
201,18:35:00,0,0,0,0,0,0,0,0,0,0,168
202,18:35:01,0,0,0,0,0,0,0,0,0,0,168
203,18:35:02,0,0,0,0,0,0,0,0,0,0,168
204,18:35:03,0,0,0,0,0,0,0,0,0,0,168
205,18:35:04,0,0,0,0,0,0,0,0,0,0,168
206,18:35:05,0,0,0,0,0,0,0,0,0,0,168
207,18:35:06,0,0,0,0,0,0,0,0,0,0,168
208,18:35:07,0,0,0,0,0,0,0,0,0,0,168
209,18:35:08,0,0,0,0,0,0,0,0,0,0,168
210,18:35:09,0,0,0,0,0,0,0,0,0,0,168
211,18:35:10,0,0,0,0,0,0,0,0,0,0,168
212,18:35:11,0,0,0,0,0,0,0,0,0,0,168
213,18:35:12,0,0,0,0,0,0,0,0,0,0,168
214,18:35:13,0,0,0,0,0,0,0,0,0,0,168
215,18:35:14,0,0,0,0,0,0,0,0,0,0,168
216,18:35:15,0,0,0,0,0,0,0,0,0,0,168
217,18:35:16,0,0,0,0,0,0,0,0,0,0,168
218,18:35:17,0,0,0,0,0,0,0,0,0,0,168
219,18:35:18,0,0,0,0,0,0,0,0,0,0,168
220,18:35:19,0,0,0,0,0,0,0,0,0,0,168
221,18:35:20,0,0,0,0,0,0,0,0,0,0,168
222,18:35:21,0,0,0,0,0,0,0,0,0,0,168
223,18:35:22,0,0,0,0,0,0,0,0,0,0,168
224,18:35:23,0,0,0,0,0,0,0,0,0,0,168
225,18:35:24,0,0,0,0,0,0,0,0,0,0,168
226,18:35:25,0,0,0,0,0,0,0,0,0,0,168
227,18:35:26,0,0,0,0,0,0,0,0,0,0,168
228,18:35:27,0,0,0,0,0,0,0,0,0,0,168
229,18:35:28,0,0,0,0,0,0,0,0,0,0,168
230,18:35:29,0,0,0,0,0,0,0,0,0,0,168
231,18:35:30,0,0,0,0,0,0,0,0,0,0,168
232,18:35:31,0,0,0,0,0,0,0,0,0,0,168
233,18:35:32,0,0,0,0,0,0,0,0,0,0,168
234,18:35:33,0,0,0,0,0,0,0,0,0,0,168
235,18:35:34,0,0,0,0,0,0,0,0,0,0,168
236,18:35:35,0,0,0,0,0,0,0,0,0,0,168
237,18:35:36,0,0,0,0,0,0,0,0,0,0,168
238,18:35:37,0,0,0,0,0,0,0,0,0,0,168
239,18:35:38,0,0,0,0,0,0,0,0,0,0,168
240,18:35:39,0,0,0,0,0,0,0,0,0,0,168
241,18:35:40,0,0,0,0,0,0,0,0,0,0,168
242,18:35:41,0,0,0,0,0,0,0,0,0,0,168
243,18:35:42,0,0,0,0,0,0,0,0,0,0,168
244,18:35:43,0,0,0,0,0,0,0,0,0,0,168
245,18:35:44,0,0,0,0,0,0,0,0,0,0,168
246,18:35:45,0,0,0,0,0,0,0,0,0,0,168
247,18:35:46,0,0,0,0,0,0,0,0,0,0,168
248,18:35:48,0,0,0,0,0,0,0,0,0,0,168
249,18:35:49,0,0,0,0,0,0,0,0,0,0,168
250,18:35:50,0,0,0,0,0,0,0,0,0,0,168
251,18:35:51,0,0,0,0,0,0,0,0,0,0,168
252,18:35:52,0,0,0,0,0,0,0,0,0,0,168
253,18:35:53,0,0,0,0,0,0,0,0,0,0,168
254,18:35:54,0,0,0,0,0,0,0,0,0,0,168
255,18:35:55,0,0,0,0,0,0,0,0,0,0,168
256,18:35:56,0,0,0,0,0,0,0,0,0,0,168
257,18:35:57,0,0,0,0,0,0,0,0,0,0,168
258,18:35:58,0,0,0,0,0,0,0,0,0,0,168
259,18:35:59,0,0,0,0,0,0,0,0,0,0,168
260,18:36:00,0,0,0,0,0,0,0,0,0,0,168
261,18:36:01,0,0,0,0,0,0,0,0,0,0,168
262,18:36:02,0,0,0,0,0,0,0,0,0,0,168
263,18:36:03,0,0,0,0,0,0,0,0,0,0,168
264,18:36:04,0,0,0,0,0,0,0,0,0,0,168
265,18:36:05,0,0,0,0,0,0,0,0,0,0,168
266,18:36:06,0,0,0,0,0,0,0,0,0,0,168
267,18:36:07,0,0,0,0,0,0,0,0,0,0,168
268,18:36:08,0,0,0,0,0,0,0,0,0,0,168
269,18:36:09,0,0,0,0,0,0,0,0,0,0,168
270,18:36:10,0,0,0,0,0,0,0,0,0,0,168
271,18:36:11,0,0,0,0,0,0,0,0,0,0,168
272,18:36:12,0,0,0,0,0,0,0,0,0,0,168
273,18:36:13,0,0,0,0,0,0,0,0,0,0,168
274,18:36:14,0,0,0,0,0,0,0,0,0,0,168
275,18:36:15,0,0,0,0,0,0,0,0,0,0,168
276,18:36:16,0,0,0,0,0,0,0,0,0,0,168
277,18:36:17,0,0,0,0,0,0,0,0,0,0,168
278,18:36:18,0,0,0,0,0,0,0,0,0,0,168
279,18:36:19,0,0,0,0,0,0,0,0,0,0,168
280,18:36:20,0,0,0,0,0,0,0,0,0,0,168
281,18:36:21,0,0,0,0,0,0,0,0,0,0,168
282,18:36:22,0,0,0,0,0,0,0,0,0,0,168
283,18:36:23,0,0,0,0,0,0,0,0,0,0,168
284,18:36:24,0,0,0,0,0,0,0,0,0,0,168
285,18:36:25,0,0,0,0,0,0,0,0,0,0,168
286,18:36:26,0,0,0,0,0,0,0,0,0,0,168
287,18:36:27,0,0,0,0,0,0,0,0,0,0,168
288,18:36:28,0,0,0,0,0,0,0,0,0,0,168
289,18:36:29,0,0,0,0,0,0,0,0,0,0,168
290,18:36:30,0,0,0,0,0,0,0,0,0,0,168
291,18:36:31,0,0,0,0,0,0,0,0,0,0,168
292,18:36:32,0,0,0,0,0,0,0,0,0,0,168
293,18:36:33,0,0,0,0,0,0,0,0,0,0,168
294,18:36:34,0,0,0,0,0,0,0,0,0,0,168
295,18:36:35,0,0,0,0,0,0,0,0,0,0,168
296,18:36:36,0,0,0,0,0,0,0,0,0,0,168
297,18:36:37,0,0,0,0,0,0,0,0,0,0,168
298,18:36:38,0,0,0,0,0,0,0,0,0,0,168
299,18:36:39,0,0,0,0,0,0,0,0,0,0,168
300,18:36:40,0,0,0,0,0,0,0,0,0,0,168
301,18:36:41,0,0,0,0,0,0,0,0,0,0,168
302,18:36:42,0,0,0,0,0,0,0,0,0,0,168
303,18:36:43,0,0,0,0,0,0,0,0,0,0,168
304,18:36:44,0,0,0,0,0,0,0,0,0,0,168
305,18:36:45,0,0,0,0,0,0,0,0,0,0,168
306,18:36:46,0,0,0,0,0,0,0,0,0,0,168
307,18:36:47,0,0,0,0,0,0,0,0,0,0,168
308,18:36:48,0,0,0,0,0,0,0,0,0,0,168
309,18:36:49,0,0,0,0,0,0,0,0,0,0,168
310,18:36:50,0,0,0,0,0,0,0,0,0,0,168
311,18:36:51,0,0,0,0,0,0,0,0,0,0,168
312,18:36:52,0,0,0,0,0,0,0,0,0,0,168
313,18:36:53,0,0,0,0,0,0,0,0,0,0,168
314,18:36:54,0,0,0,0,0,0,0,0,0,0,168
315,18:36:55,0,0,0,0,0,0,0,0,0,0,168
316,18:36:56,0,0,0,0,0,0,0,0,0,0,168
317,18:36:57,0,0,0,0,0,0,0,0,0,0,168
318,18:36:58,0,0,0,0,0,0,0,0,0,0,168
319,18:36:59,0,0,0,0,0,0,0,0,0,0,168
320,18:37:00,0,0,0,0,0,0,0,0,0,0,168
321,18:37:01,0,0,0,0,0,0,0,0,0,0,168
322,18:37:02,0,0,0,0,0,0,0,0,0,0,168
323,18:37:03,0,0,0,0,0,0,0,0,0,0,168
324,18:37:04,0,0,0,0,0,0,0,0,0,0,168
325,18:37:05,0,0,0,0,0,0,0,0,0,0,168
326,18:37:06,0,0,0,0,0,0,0,0,0,0,168
327,18:37:07,0,0,0,0,0,0,0,0,0,0,168
328,18:37:08,0,0,0,0,0,0,0,0,0,0,168
329,18:37:09,0,0,0,0,0,0,0,0,0,0,168
330,18:37:10,0,0,0,0,0,0,0,0,0,0,168
331,18:37:11,0,0,0,0,0,0,0,0,0,0,168
332,18:37:12,0,0,0,0,0,0,0,0,0,0,168
333,18:37:13,0,0,0,0,0,0,0,0,0,0,168
334,18:37:14,0,0,0,0,0,0,0,0,0,0,168
335,18:37:15,0,0,0,0,0,0,0,0,0,0,168
336,18:37:16,0,0,0,0,0,0,0,0,0,0,168
337,18:37:17,0,0,0,0,0,0,0,0,0,0,168
338,18:37:18,0,0,0,0,0,0,0,0,0,0,168
339,18:37:19,0,0,0,0,0,0,0,0,0,0,168
340,18:37:20,0,0,0,0,0,0,0,0,0,0,168
341,18:37:21,0,0,0,0,0,0,0,0,0,0,168
342,18:37:22,0,0,0,0,0,0,0,0,0,0,168
343,18:37:23,0,0,0,0,0,0,0,0,0,0,168
344,18:37:24,0,0,0,0,0,0,0,0,0,0,168
345,18:37:25,0,0,0,0,0,0,0,0,0,0,168
346,18:37:26,0,0,0,0,0,0,0,0,0,0,168
347,18:37:27,0,0,0,0,0,0,0,0,0,0,168
348,18:37:28,0,0,0,0,0,0,0,0,0,0,168
349,18:37:29,0,0,0,0,0,0,0,0,0,0,168
350,18:37:30,0,0,0,0,0,0,0,0,0,0,168
351,18:37:31,0,0,0,0,0,0,0,0,0,0,168
352,18:37:32,0,0,0,0,0,0,0,0,0,0,168
353,18:37:33,0,0,0,0,0,0,0,0,0,0,168
354,18:37:34,0,0,0,0,0,0,0,0,0,0,168
355,18:37:35,0,0,0,0,0,0,0,0,0,0,168
356,18:37:36,0,0,0,0,0,0,0,0,0,0,168
357,18:37:37,0,0,0,0,0,0,0,0,0,0,168
358,18:37:38,0,0,0,0,0,0,0,0,0,0,168
359,18:37:39,0,0,0,0,0,0,0,0,0,0,168
360,18:37:40,0,0,0,0,0,0,0,0,0,0,168
361,18:37:41,0,0,0,0,0,0,0,0,0,0,168
362,18:37:42,0,0,0,0,0,0,0,0,0,0,168
363,18:37:43,0,0,0,0,0,0,0,0,0,0,168
364,18:37:44,0,0,0,0,0,0,0,0,0,0,168
365,18:37:45,0,0,0,0,0,0,0,0,0,0,168
366,18:37:46,0,0,0,0,0,0,0,0,0,0,168
367,18:37:47,0,0,0,0,0,0,0,0,0,0,168
368,18:37:48,0,0,0,0,0,0,0,0,0,0,168
369,18:37:49,0,0,0,0,0,0,0,0,0,0,168
370,18:37:50,0,0,0,0,0,0,0,0,0,0,168
371,18:37:51,0,0,0,0,0,0,0,0,0,0,168
372,18:37:52,0,0,0,0,0,0,0,0,0,0,168
373,18:37:53,0,0,0,0,0,0,0,0,0,0,168
374,18:37:54,0,0,0,0,0,0,0,0,0,0,168
375,18:37:55,0,0,0,0,0,0,0,0,0,0,168
376,18:37:56,0,0,0,0,0,0,0,0,0,0,168
377,18:37:57,0,0,0,0,0,0,0,0,0,0,168
378,18:37:58,0,0,0,0,0,0,0,0,0,0,168
379,18:37:59,0,0,0,0,0,0,0,0,0,0,168
380,18:38:00,0,0,0,0,0,0,0,0,0,0,168
381,18:38:01,0,0,0,0,0,0,0,0,0,0,168
382,18:38:02,0,0,0,0,0,0,0,0,0,0,168
383,18:38:03,0,0,0,0,0,0,0,0,0,0,168
384,18:38:04,0,0,0,0,0,0,0,0,0,0,168
385,18:38:05,0,0,0,0,0,0,0,0,0,0,168
386,18:38:06,0,0,0,0,0,0,0,0,0,0,168
387,18:38:07,0,0,0,0,0,0,0,0,0,0,168
388,18:38:08,0,0,0,0,0,0,0,0,0,0,168
389,18:38:09,0,0,0,0,0,0,0,0,0,0,168
390,18:38:10,0,0,0,0,0,0,0,0,0,0,168
391,18:38:11,0,0,0,0,0,0,0,0,0,0,168
